# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
37.499999,1.463443,7.808255,1.536557,-7.808255,121.937685
37.599999,1.463633,7.825487,1.536367,-7.825487,122.476491
37.699999,1.463821,7.842565,1.536179,-7.842565,123.011647
37.799999,1.464007,7.859488,1.535993,-7.859488,123.543097
37.899999,1.464192,7.876255,1.535808,-7.876255,124.070786
37.999999,1.464375,7.892866,1.535625,-7.892866,124.594665
38.099999,1.464556,7.909320,1.535444,-7.909320,125.114683
38.199999,1.464735,7.925616,1.535265,-7.925616,125.630792
38.299999,1.464912,7.941755,1.535088,-7.941755,126.142949
38.399999,1.465088,7.957736,1.534912,-7.957736,126.651109
38.499999,1.465262,7.973557,1.534738,-7.973557,127.155233
38.599999,1.465434,7.989220,1.534566,-7.989220,127.655281
38.699999,1.465605,8.004724,1.534395,-8.004724,128.151218
38.799999,1.465773,8.020069,1.534227,-8.020069,128.643009
38.899999,1.465940,8.035254,1.534060,-8.035254,129.130611
38.999999,1.466105,8.050278,1.533895,-8.050278,129.613955
39.099999,1.466269,8.065141,1.533731,-8.065141,130.092988
39.199999,1.466432,8.079841,1.533568,-8.079841,130.567661
39.299999,1.466593,8.094379,1.533407,-8.094379,131.037928
39.399999,1.466752,8.108753,1.533248,-8.108753,131.503744
39.499999,1.466910,8.122963,1.533090,-8.122963,131.965068
39.599999,1.467067,8.137010,1.532933,-8.137010,132.421859
39.699999,1.467222,8.150892,1.532778,-8.150892,132.874077
39.799999,1.467375,8.164609,1.532625,-8.164609,133.321688
39.899999,1.467527,8.178162,1.532473,-8.178162,133.764656
39.999999,1.467678,8.191549,1.532322,-8.191549,134.202950
40.099999,1.467827,8.204771,1.532173,-8.204771,134.636538
40.199999,1.467974,8.217828,1.532026,-8.217828,135.065393
40.299999,1.468120,8.230719,1.531880,-8.230719,135.489487
40.399999,1.468264,8.243446,1.531736,-8.243446,135.908797
40.499999,1.468408,8.256006,1.531592,-8.256006,136.323280
40.599999,1.468549,8.268400,1.531451,-8.268400,136.732882
40.699999,1.468690,8.280627,1.531310,-8.280627,137.137562
40.799999,1.468829,8.292686,1.531171,-8.292686,137.537282
40.899999,1.468968,8.304577,1.531032,-8.304577,137.932005
40.999999,1.469105,8.316300,1.530895,-8.316300,138.321697
41.099999,1.469240,8.327855,1.530760,-8.327855,138.706324
41.199999,1.469375,8.339240,1.530625,-8.339240,139.085855
41.299999,1.469508,8.350457,1.530492,-8.350457,139.460261
